Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,First Close,YTD Return,Country
2025-01-12,18918.150390625,18929.119140625,18671.490234375,18874.140625,2754800000,0.0,0.0,^HSI,19623.3203125,-3.818,HSI (Hong Kong)
2025-01-13,18901.560546875,19318.359375,18901.560546875,19219.779296875,2838600000,0.0,0.0,^HSI,19623.3203125,-2.056,HSI (Hong Kong)
2025-01-14,19149.939453125,19319.220703125,19149.939453125,19286.0703125,2451900000,0.0,0.0,^HSI,19623.3203125,-1.719,HSI (Hong Kong)
2025-01-15,19454.919921875,19664.390625,19345.189453125,19522.890625,2710700000,0.0,0.0,^HSI,19623.3203125,-0.512,HSI (Hong Kong)
2025-01-16,19499.099609375,19640.369140625,19423.69921875,19584.060546875,2435800000,0.0,0.0,^HSI,19623.3203125,-0.2,HSI (Hong Kong)
2025-01-19,19804.640625,20093.650390625,19786.73046875,19925.810546875,2764400000,0.0,0.0,^HSI,19623.3203125,1.541,HSI (Hong Kong)
2025-01-20,20128.33984375,20205.25,19920.310546875,20106.55078125,2412100000,0.0,0.0,^HSI,19623.3203125,2.463,HSI (Hong Kong)
2025-01-21,19997.08984375,20022.33984375,19733.2109375,19778.76953125,2282100000,0.0,0.0,^HSI,19623.3203125,0.792,HSI (Hong Kong)
2025-01-22,19881.3203125,20044.060546875,19644.830078125,19700.560546875,3059700000,0.0,0.0,^HSI,19623.3203125,0.394,HSI (Hong Kong)
2025-01-23,19842.849609375,20144.0,19768.130859375,20066.189453125,3209800000,0.0,0.0,^HSI,19623.3203125,2.257,HSI (Hong Kong)
2025-01-26,20118.01953125,20296.939453125,20118.01953125,20197.76953125,2751200000,0.0,0.0,^HSI,19623.3203125,2.927,HSI (Hong Kong)
2025-01-27,20337.4609375,20337.4609375,20165.73046875,20225.109375,945200000,0.0,0.0,^HSI,19623.3203125,3.067,HSI (Hong Kong)
2025-02-02,20048.869140625,20222.0,19764.669921875,20217.259765625,2224400000,0.0,0.0,^HSI,19623.3203125,3.027,HSI (Hong Kong)
2025-02-03,20488.2890625,20885.490234375,20297.640625,20789.9609375,2854000000,0.0,0.0,^HSI,19623.3203125,5.945,HSI (Hong Kong)
2025-02-04,20827.76953125,20827.76953125,20417.390625,20597.08984375,2967900000,0.0,0.0,^HSI,19623.3203125,4.962,HSI (Hong Kong)
2025-02-05,20598.98046875,20891.619140625,20532.060546875,20891.619140625,2957400000,0.0,0.0,^HSI,19623.3203125,6.463,HSI (Hong Kong)
2025-02-06,20858.51953125,21213.69921875,20806.099609375,21133.5390625,4125600000,0.0,0.0,^HSI,19623.3203125,7.696,HSI (Hong Kong)
2025-02-09,21223.609375,21539.630859375,21223.609375,21521.98046875,3736100000,0.0,0.0,^HSI,19623.3203125,9.676,HSI (Hong Kong)
2025-02-10,21656.8203125,21682.41015625,21279.369140625,21294.859375,3583400000,0.0,0.0,^HSI,19623.3203125,8.518,HSI (Hong Kong)
2025-02-11,21526.41015625,21858.830078125,21411.08984375,21857.919921875,4873000000,0.0,0.0,^HSI,19623.3203125,11.387,HSI (Hong Kong)
2025-02-12,21958.689453125,22523.5703125,21735.560546875,21814.369140625,6487200000,0.0,0.0,^HSI,19623.3203125,11.166,HSI (Hong Kong)
2025-02-13,22027.0703125,22620.330078125,22027.0703125,22620.330078125,6057000000,0.0,0.0,^HSI,19623.3203125,15.273,HSI (Hong Kong)
2025-02-16,22755.060546875,22977.25,22319.3203125,22616.23046875,6736200000,0.0,0.0,^HSI,19623.3203125,15.252,HSI (Hong Kong)
2025-02-17,22664.73046875,23141.41015625,22608.1796875,22976.810546875,5222600000,0.0,0.0,^HSI,19623.3203125,17.089,HSI (Hong Kong)
2025-02-18,22777.4609375,22975.33984375,22649.490234375,22944.240234375,4080400000,0.0,0.0,^HSI,19623.3203125,16.923,HSI (Hong Kong)
2025-02-19,22716.7109375,22849.66015625,22436.130859375,22576.98046875,4200400000,0.0,0.0,^HSI,19623.3203125,15.052,HSI (Hong Kong)
2025-02-20,23090.029296875,23477.919921875,22901.689453125,23477.919921875,6167300000,0.0,0.0,^HSI,19623.3203125,19.643,HSI (Hong Kong)
2025-02-23,23472.140625,23688.44921875,23221.5703125,23341.609375,5264600000,0.0,0.0,^HSI,19623.3203125,18.948,HSI (Hong Kong)
2025-02-24,22716.48046875,23248.51953125,22716.48046875,23034.01953125,4449800000,0.0,0.0,^HSI,19623.3203125,17.381,HSI (Hong Kong)
2025-02-25,23238.33984375,23973.169921875,23238.33984375,23787.9296875,5138100000,0.0,0.0,^HSI,19623.3203125,21.223,HSI (Hong Kong)
2025-02-26,23783.75,24076.529296875,23441.740234375,23718.2890625,6257000000,0.0,0.0,^HSI,19623.3203125,20.868,HSI (Hong Kong)
2025-02-27,23616.1796875,23616.1796875,22798.33984375,22941.3203125,6578300000,0.0,0.0,^HSI,19623.3203125,16.908,HSI (Hong Kong)
2025-03-02,23135.119140625,23405.98046875,22861.75,23006.26953125,4338200000,0.0,0.0,^HSI,19623.3203125,17.239,HSI (Hong Kong)
2025-03-03,22678.25,23051.009765625,22547.529296875,22941.76953125,3994800000,0.0,0.0,^HSI,19623.3203125,16.911,HSI (Hong Kong)
2025-03-04,23200.419921875,23636.650390625,23090.630859375,23594.2109375,4077700000,0.0,0.0,^HSI,19623.3203125,20.236,HSI (Hong Kong)
2025-03-05,23987.08984375,24410.9296875,23987.08984375,24369.7109375,4886300000,0.0,0.0,^HSI,19623.3203125,24.188,HSI (Hong Kong)
2025-03-06,24182.01953125,24669.619140625,24065.009765625,24231.30078125,4830800000,0.0,0.0,^HSI,19623.3203125,23.482,HSI (Hong Kong)
2025-03-09,24115.98046875,24292.80078125,23632.419921875,23783.490234375,3684200000,0.0,0.0,^HSI,19623.3203125,21.2,HSI (Hong Kong)
2025-03-10,23274.859375,23858.609375,23238.359375,23782.140625,3554100000,0.0,0.0,^HSI,19623.3203125,21.193,HSI (Hong Kong)
2025-03-11,23859.23046875,23962.029296875,23363.98046875,23600.310546875,3632700000,0.0,0.0,^HSI,19623.3203125,20.267,HSI (Hong Kong)
2025-03-12,23616.330078125,23712.609375,23198.73046875,23462.650390625,3231300000,0.0,0.0,^HSI,19623.3203125,19.565,HSI (Hong Kong)
2025-03-13,23653.330078125,24113.529296875,23454.490234375,23959.98046875,4260100000,0.0,0.0,^HSI,19623.3203125,22.1,HSI (Hong Kong)
2025-03-16,24226.0,24352.470703125,24077.150390625,24145.5703125,3284200000,0.0,0.0,^HSI,19623.3203125,23.045,HSI (Hong Kong)
2025-03-17,24679.349609375,24745.130859375,24475.259765625,24740.5703125,3930700000,0.0,0.0,^HSI,19623.3203125,26.077,HSI (Hong Kong)
2025-03-18,24697.630859375,24874.390625,24601.73046875,24771.140625,3593000000,0.0,0.0,^HSI,19623.3203125,26.233,HSI (Hong Kong)
2025-03-19,24753.150390625,24753.150390625,24186.689453125,24219.94921875,4102200000,0.0,0.0,^HSI,19623.3203125,23.424,HSI (Hong Kong)
2025-03-20,24109.0703125,24230.720703125,23577.779296875,23689.720703125,4931000000,0.0,0.0,^HSI,19623.3203125,20.722,HSI (Hong Kong)
2025-03-23,23749.580078125,23967.509765625,23531.19921875,23905.560546875,3386100000,0.0,0.0,^HSI,19623.3203125,21.822,HSI (Hong Kong)
2025-03-24,23643.3203125,23747.3203125,23321.669921875,23344.25,4234400000,0.0,0.0,^HSI,19623.3203125,18.962,HSI (Hong Kong)
2025-03-25,23460.310546875,23596.849609375,23350.73046875,23483.3203125,3116600000,0.0,0.0,^HSI,19623.3203125,19.67,HSI (Hong Kong)
2025-03-26,23543.859375,23865.619140625,23372.359375,23578.80078125,3790100000,0.0,0.0,^HSI,19623.3203125,20.157,HSI (Hong Kong)
2025-03-27,23672.8203125,23775.30078125,23254.30078125,23426.599609375,3540800000,0.0,0.0,^HSI,19623.3203125,19.381,HSI (Hong Kong)
2025-03-30,23207.0703125,23399.73046875,23002.810546875,23119.580078125,4752800000,0.0,0.0,^HSI,19623.3203125,17.817,HSI (Hong Kong)
2025-03-31,23217.109375,23456.580078125,23123.349609375,23206.83984375,3979700000,0.0,0.0,^HSI,19623.3203125,18.262,HSI (Hong Kong)
2025-04-01,23167.310546875,23393.029296875,22980.9609375,23202.529296875,3573500000,0.0,0.0,^HSI,19623.3203125,18.24,HSI (Hong Kong)
2025-04-02,22638.2109375,22998.30078125,22638.2109375,22849.810546875,4249900000,0.0,0.0,^HSI,19623.3203125,16.442,HSI (Hong Kong)
2025-04-06,20730.05078125,21047.830078125,19706.029296875,19828.30078125,12686500000,0.0,0.0,^HSI,19623.3203125,1.045,HSI (Hong Kong)
2025-04-07,20157.51953125,20454.259765625,19745.140625,20127.6796875,8420700000,0.0,0.0,^HSI,19623.3203125,2.57,HSI (Hong Kong)
2025-04-08,19494.919921875,20441.140625,19260.2109375,20264.490234375,8672400000,0.0,0.0,^HSI,19623.3203125,3.267,HSI (Hong Kong)
