Close,Company,Rolling ATH,Drawdown Percentage,5 to 10 percent,greater than 20 percent
212.1300048828125,GE Aerospace,212.1300048828125,0.0,False,False
207.3699951171875,GE Aerospace,212.1300048828125,-2.3,False,False
205.8800048828125,GE Aerospace,212.1300048828125,-3.04,False,False
199.8800048828125,GE Aerospace,212.1300048828125,-6.13,True,False
200.14999389648438,GE Aerospace,212.1300048828125,-5.99,True,False
203.7899932861328,GE Aerospace,212.1300048828125,-4.09,False,False
199.77000427246094,GE Aerospace,212.1300048828125,-6.19,True,False
187.6300048828125,GE Aerospace,212.1300048828125,-13.06,True,False
166.80999755859375,GE Aerospace,212.1300048828125,-27.17,False,True
167.6999969482422,GE Aerospace,212.1300048828125,-26.49,False,True
169.3699951171875,GE Aerospace,212.1300048828125,-25.25,False,True
187.27000427246094,GE Aerospace,212.1300048828125,-13.27,True,False
181.50999450683594,GE Aerospace,212.1300048828125,-16.87,False,False
181.6699981689453,GE Aerospace,212.1300048828125,-16.77,False,False
186.0,GE Aerospace,212.1300048828125,-14.05,True,False
185.6699981689453,GE Aerospace,212.1300048828125,-14.25,True,False
182.4499969482422,GE Aerospace,212.1300048828125,-16.27,False,False
181.7899932861328,GE Aerospace,212.1300048828125,-16.69,False,False
178.35000610351562,GE Aerospace,212.1300048828125,-18.94,False,False
189.17999267578125,GE Aerospace,212.1300048828125,-12.13,True,False
193.67999267578125,GE Aerospace,212.1300048828125,-9.53,True,False
197.41000366210938,GE Aerospace,212.1300048828125,-7.46,True,False
198.42999267578125,GE Aerospace,212.1300048828125,-6.9,True,False
200.86000061035156,GE Aerospace,212.1300048828125,-5.61,True,False
200.5,GE Aerospace,212.1300048828125,-5.8,True,False
201.5399932861328,GE Aerospace,212.1300048828125,-5.25,True,False
203.61000061035156,GE Aerospace,212.1300048828125,-4.18,False,False
207.6999969482422,GE Aerospace,212.1300048828125,-2.13,False,False
208.94000244140625,GE Aerospace,212.1300048828125,-1.53,False,False
208.60000610351562,GE Aerospace,212.1300048828125,-1.69,False,False
209.9199981689453,GE Aerospace,212.1300048828125,-1.05,False,False
214.49000549316406,GE Aerospace,214.49000549316406,0.0,False,False
214.9600067138672,GE Aerospace,214.9600067138672,0.0,False,False
218.9499969482422,GE Aerospace,218.9499969482422,0.0,False,False
221.5800018310547,GE Aerospace,221.5800018310547,0.0,False,False
223.24000549316406,GE Aerospace,223.24000549316406,0.0,False,False
229.3800048828125,GE Aerospace,229.3800048828125,0.0,False,False
231.77999877929688,GE Aerospace,231.77999877929688,0.0,False,False
235.2899932861328,GE Aerospace,235.2899932861328,0.0,False,False
235.25999450683594,GE Aerospace,235.2899932861328,-0.01,False,False
233.5399932861328,GE Aerospace,235.2899932861328,-0.75,False,False
230.27000427246094,GE Aerospace,235.2899932861328,-2.18,False,False
232.7899932861328,GE Aerospace,235.2899932861328,-1.07,False,False
241.77999877929688,GE Aerospace,241.77999877929688,0.0,False,False
243.6699981689453,GE Aerospace,243.6699981689453,0.0,False,False
244.16000366210938,GE Aerospace,244.16000366210938,0.0,False,False
245.91000366210938,GE Aerospace,245.91000366210938,0.0,False,False
247.47999572753906,GE Aerospace,247.47999572753906,0.0,False,False
248.8699951171875,GE Aerospace,248.8699951171875,0.0,False,False
250.8800048828125,GE Aerospace,250.8800048828125,0.0,False,False
251.9199981689453,GE Aerospace,251.9199981689453,0.0,False,False
255.6300048828125,GE Aerospace,255.6300048828125,0.0,False,False
251.41000366210938,GE Aerospace,255.6300048828125,-1.68,False,False
242.0,GE Aerospace,255.6300048828125,-5.63,True,False
245.52000427246094,GE Aerospace,255.6300048828125,-4.12,False,False
239.99000549316406,GE Aerospace,255.6300048828125,-6.52,True,False
236.60000610351562,GE Aerospace,255.6300048828125,-8.04,True,False
236.5399932861328,GE Aerospace,255.6300048828125,-8.07,True,False
235.75,GE Aerospace,255.6300048828125,-8.43,True,False
235.88999938964844,GE Aerospace,255.6300048828125,-8.37,True,False
239.3699951171875,GE Aerospace,255.6300048828125,-6.79,True,False
247.80999755859375,GE Aerospace,255.6300048828125,-3.16,False,False
171.0746307373047,Blackstone,171.0746307373047,0.0,False,False
173.2013702392578,Blackstone,173.2013702392578,0.0,False,False
172.09861755371094,Blackstone,173.2013702392578,-0.64,False,False
168.7017364501953,Blackstone,173.2013702392578,-2.67,False,False
171.29124450683594,Blackstone,173.2013702392578,-1.12,False,False
162.31167602539062,Blackstone,173.2013702392578,-6.71,True,False
163.21749877929688,Blackstone,173.2013702392578,-6.12,True,False
166.7128448486328,Blackstone,173.2013702392578,-3.89,False,False
172.44322204589844,Blackstone,173.2013702392578,-0.44,False,False
173.9989013671875,Blackstone,173.9989013671875,0.0,False,False
177.1791534423828,Blackstone,177.1791534423828,0.0,False,False
178.72499084472656,Blackstone,178.72499084472656,0.0,False,False
179.95574951171875,Blackstone,179.95574951171875,0.0,False,False
182.6634063720703,Blackstone,182.6634063720703,0.0,False,False
183.86460876464844,Blackstone,183.86460876464844,0.0,False,False
179.70957946777344,Blackstone,183.86460876464844,-2.31,False,False
182.73231506347656,Blackstone,183.86460876464844,-0.62,False,False
182.5255584716797,Blackstone,183.86460876464844,-0.73,False,False
